CURP,Nombre,TipoLegislacion,Partido,FechaNacimiento,LugarNacimiento,PrincipioEleccion,Zona,UltimoGradoEstudios,PreparacionAcademica,Legislatura,InicioLegislatura,FinLegislatura
luispatiñopozas,Luis Patiño Pozas,Diputado Propietario,PT,1900-01-01, ,Representación Proporcional, Michoacán Circunscripción: Quinta ,Pasante/Licenciatura trunca,Económico-financiera,LVII,1997-08-22,2000-08-31
luisrojaschavez,Luis Rojas Chávez,Diputado Propietario,PRD,1948-04-07, ,Mayoría Relativa, Veracruz Distrito: 22 (Coatzacoalcos) ,Maestría,Administración y contaduría,LVII,1997-08-22,2000-08-31
luissantosdelagarza,Luis Santos de la Garza,Senador Propietario,PAN,1922-03-09, Coahuila ,Representación Proporcional, Nuevo León ,Licenciatura,Derecho,LVII,1997-08-22,2000-08-31
luisvelazquezjaacks,Luis Velázquez Jaacks,Diputado Propietario,PRI,1900-01-01, ,Representación Proporcional, México Circunscripción: Quinta ,Licenciatura,Derecho,LVII,1997-08-22,2000-08-31
luisacortescarrillo,Luisa Cortés Carrillo,Diputada Propietario,PRI,1959-04-28, Oaxaca ,Mayoría Relativa, Oaxaca Distrito: 11 (Santiago Pinotepa Nacional) ,Licenciatura,Ciencias políticas y sociales,LVII,1997-08-22,2000-08-31
luzdelcarmenlopezrivera,Luz del Carmen López Rivera,Diputada Propietario,PRI,1954-07-16, Baja California ,Representación Proporcional, Baja California Circunscripción: Primera ,Licenciatura,Administración y contaduría,LVII,1997-08-22,2000-08-31
ma.adelaidadelacruzmoreno,Ma. Adelaida De la Cruz Moreno,Diputada Propietario,PRI,1957-12-16, Tamaulipas ,Representación Proporcional, Tamaulipas Circunscripción: Segunda ,,,LVII,1997-08-22,2000-08-31
ma.gloriabernarditaocampoaranda,Ma. Gloria Bernardita Ocampo Aranda,Diputada Propietario,PAN,1949-04-10, Guerrero ,Representación Proporcional, Guerrero Circunscripción: Quinta ,Licenciatura,Psicología,LVII,1997-08-22,2000-08-31
ma.guadaluperamirezcortes,Ma. Guadalupe Ramírez Cortés,Diputada Suplente,PAN,1900-01-01, ,Mayoría Relativa, Guanajuato Distrito: 9 (Irapuato) ,,,LVII,1997-08-22,2000-08-31
ma.delrefugiocalderongonzalez,Ma. del Refugio Calderón González,Diputada Propietario,PRI,1948-08-29, Zacatecas ,Mayoría Relativa, Zacatecas Distrito: 2 (Sombrerete) ,Licenciatura,Derecho,LVII,1997-08-22,2000-08-31
manuelcorneliopeñuñurinoriega,Manuel Cornelio Peñuñuri Noriega,Diputado Propietario,PAN,1967-12-01, Sonora ,Mayoría Relativa, Sonora Distrito: 3 (Hermosillo) ,Pasante/Licenciatura trunca,Administración y contaduría,LVII,1997-08-22,2000-08-31
manuelcardenasfonseca,Manuel Cárdenas Fonseca,Diputado Propietario,PRI,1958-02-13, Sinaloa ,Mayoría Relativa, Sinaloa Distrito: 4 (Guasave) ,Licenciatura,Derecho,LVII,1997-08-22,2000-08-31
manuelgonzalezespinoza,Manuel González Espinoza,Diputado Propietario,PRI,1957-08-28, Guerrero ,Mayoría Relativa, México Distrito: 27 (Metepec) ,Licenciatura,Derecho,LVII,1997-08-22,2000-08-31
manuelhernandezgomez,Manuel Hernández Gómez,Diputado Propietario,PRI,1943-06-17, Chiapas ,Mayoría Relativa, Chiapas Distrito: 10 (Motozintla de Mendoza) ,Profesor Normalista,,LVII,1997-08-22,2000-08-31
manuelmontalvomedellin,Manuel Montalvo Medellín,Senador Propietario,PRI,1944-08-17, Morelos ,Mayoría Relativa, Morelos ,,,LVII,1997-08-22,2000-08-31
manuelperezgarcia,Manuel Pérez García,Diputado Propietario,PRD,1953-06-25, ,Representación Proporcional, Chiapas Circunscripción: Tercera ,,,LVII,1997-08-22,2000-08-31
marcelinodiazdejesus,Marcelino Díaz de Jesús,Diputado Propietario,PRD,1965-01-16, ,Representación Proporcional, Guerrero Circunscripción: Quinta ,Licenciatura,Económico-financiera,LVII,1997-08-22,2000-08-31
marcelocervanteshuerta,Marcelo Cervantes Huerta,Diputado Propietario,PRI,1948-01-16, Veracruz ,Mayoría Relativa, Veracruz Distrito: 18 (Zongolica) ,Licenciatura,Ingeniería,LVII,1997-08-22,2000-08-31
marceloluisebrardcasaubon,Marcelo Luis Ebrard Casaubón,Diputado Propietario,Ind.,1900-01-01, ,Representación Proporcional, Distrito Federal Circunscripción: Cuarta ,,,LVII,1997-08-22,2000-08-31
marcoantonioadamecastillo,Marco Antonio Adame Castillo,Diputado Propietario,PAN,1960-12-06, Morelos ,Representación Proporcional, N/A ,Maestría,Administración y contaduría,LVII,1997-08-22,2000-08-31
marcoantoniofernandezrodriguez,Marco Antonio Fernández Rodríguez,Diputado Propietario,PRI,1961-03-30, Nayarit ,Mayoría Relativa, Nayarit Distrito: 1 (Santiago Ixcuintla) ,Pasante/Licenciatura trunca,,LVII,1997-08-22,2000-08-31
marcosaugustobuciomujica,Marcos Augusto Bucio Mújica,Diputado Propietario,PRI,1955-01-08, Distrito Federal ,Representación Proporcional, N/A ,Licenciatura,Ciencias políticas y sociales,LVII,1997-08-22,2000-08-31
margaritagomezjuarez,Margarita Gómez Juárez,Senadora Suplente,PRI,1952-11-18, Jalisco ,Mayoría Relativa, Jalisco ,Licenciatura,Derecho,LVII,1997-08-22,2000-08-31
margaritaperezgavilantorres,Margarita Pérez Gavilán Torres,Diputada Propietario,PAN,1944-04-07, Durango ,Representación Proporcional, Durango Circunscripción: Segunda ,Maestría,Ciencias de la salud,LVII,1997-08-22,2000-08-31
margaritadelsagradocorazondejesuschavezmurguia,Margarita del Sagrado Corazón de Jesús Chávez Murguía,Diputada Propietario,PAN,1959-06-05, Michoacán ,Representación Proporcional, N/A ,Licenciatura,Arquitectura y diseño,LVII,1997-08-22,2000-08-31
marianosanchezfarias,Mariano Sánchez Farías,Diputado Propietario,PRD,1969-01-30, ,Mayoría Relativa, Michoacán Distrito: 11 (Tacámbaro) ,Pasante/Licenciatura trunca,Derecho,LVII,1997-08-22,2000-08-31
marioeliasmorenonavarro,Mario Elías Moreno Navarro,Diputado Propietario,PRI,1950-07-20, Chiapas ,Mayoría Relativa, Chiapas Distrito: 4 (Ocozocoautla de Espinosa) ,Profesor Normalista,,LVII,1997-08-22,2000-08-31
mariogilbertosaucedoperez,Mario Gilberto Saucedo Pérez,Senador Propietario,PRD,1951-02-04, Distrito Federal ,Representación Proporcional, Jalisco ,Licenciatura,Ciencias políticas y sociales,LVII,1997-08-22,2000-08-31
marioguillermoharorodriguez,Mario Guillermo Haro Rodríguez,Diputado Propietario,PAN,1931-04-21, Jalisco ,Mayoría Relativa, Jalisco Distrito: 8 (Guadalajara) ,Licenciatura,Ingeniería,LVII,1997-08-22,2000-08-31
mariovargasaguiar,Mario Vargas Aguiar,Senador Propietario,PRI,1948-08-15, Baja California Sur ,Mayoría Relativa, Baja California Sur ,Maestría,Derecho,LVII,1997-08-22,2000-08-31
marlenecatalinaherreradiaz,Marlene Catalina Herrera Díaz,Diputada Propietario,PRI,1951-04-30, Chiapas ,Representación Proporcional, Chiapas Circunscripción: Tercera ,Licenciatura,Económico-financiera,LVII,1997-08-22,2000-08-31
martalauracarranzaaguayo,Marta Laura Carranza Aguayo,Diputada Propietario,PRI,1962-12-09, Coahuila ,Mayoría Relativa, Coahuila Distrito: 3 (Monclova) ,Licenciatura,Derecho,LVII,1997-08-22,2000-08-31
marthaelenaortizguerrero,Martha Elena Ortiz Guerrero,Diputada Suplente,PRI,1900-01-01, ,Mayoría Relativa, Veracruz Distrito: 3 (Tuxpan de Rodríguez Cano) ,,,LVII,1997-08-22,2000-08-31
marthairenelaraalatorre,Martha Irene Lara Alatorre,Senadora Propietario,PRI,1943-07-19, Chihuahua ,Mayoría Relativa, Chihuahua ,,,LVII,1997-08-22,2000-08-31
marthairenelunacalvo,Martha Irene Luna Calvo,Diputada Propietario,PRD,1952-04-05, ,Mayoría Relativa, Distrito Federal Distrito: 2 (Gustavo A. Madero) ,Profesor Normalista,Ciencias de la educación,LVII,1997-08-22,2000-08-31
marthapalafoxgutierrez,Martha Palafox Gutiérrez,Diputada Propietario,PRI,1949-02-23, Tlaxcala ,Mayoría Relativa, Tlaxcala Distrito: 3 (Chiautempan) ,Doctorado,Derecho,LVII,1997-08-22,2000-08-31
marthasofiatamayomorales,Martha Sofía Tamayo Morales,Diputada Suplente,PRI,1951-09-18, Sinaloa ,Mayoría Relativa, Sinaloa Distrito: 5 (Culiacán) ,Licenciatura,Derecho,LVII,1997-08-22,2000-08-31
marthavictoriaandradealcocer,Martha Victoria Andrade Alcocer,Diputada Suplente,PRI,1900-01-01, ,Mayoría Relativa, Tabasco Distrito: 6 (Villahermosa) ,,,LVII,1997-08-22,2000-08-31
martinamontenegroespinoza,Martina Montenegro Espinoza,Senadora Suplente,PRI,1900-01-01, ,Representación Proporcional, N/A ,,,LVII,1997-08-22,2000-08-31
martincontrerasrivera,Martín Contreras Rivera,Diputado Propietario,PAN,1944-08-25, Tamaulipas ,Mayoría Relativa, Guanajuato Distrito: 13 (Valle de Santiago) ,Técnico,Otra,LVII,1997-08-22,2000-08-31
martinmoraaguirre,Martín Mora Aguirre,Diputado Propietario,PRD,1958-03-12, ,Representación Proporcional, Guerrero Circunscripción: Quinta ,Licenciatura,Humanidades,LVII,1997-08-22,2000-08-31
mariaantoniaduranlopez,María Antonia Durán López,Diputada Propietario,PAN,1951-06-13, Distrito Federal ,Mayoría Relativa, Jalisco Distrito: 2 (Lagos de Moreno) ,Licenciatura,Administración y contaduría,LVII,1997-08-22,2000-08-31
mariabeatrizzavalapeniche,María Beatriz Zavala Peniche,Diputada Propietario,PAN,1957-10-23, Yucatán ,Representación Proporcional, Yucatán Circunscripción: Tercera ,Licenciatura,Otra,LVII,1997-08-22,2000-08-31
mariaelenacruzmuñoz,María Elena Cruz Muñoz,Diputada Propietario,PAN,1954-11-20, San Luis Potosí ,Representación Proporcional, N/A ,Licenciatura,Administración y contaduría,LVII,1997-08-22,2000-08-31
mariaelenaalvarezbernal,María Elena Álvarez Bernal,Senadora Propietario,PAN,1930-10-05, Michoacán ,Representación Proporcional, Distrito Federal ,Doctorado,Ciencias políticas y sociales,LVII,1997-08-22,2000-08-31
mariaestrellavazquezosorno,María Estrella Vázquez Osorno,Diputada Propietario,PRD,1955-03-04, ,Mayoría Relativa, Distrito Federal Distrito: 12 (Cuauhtémoc) ,Pasante/Licenciatura trunca,Ciencias,LVII,1997-08-22,2000-08-31
mariaguadalupefranciscamartinezcruz,María Guadalupe Francisca Martínez Cruz,Diputada Propietario,PRI,1949-12-12, Puebla ,Representación Proporcional, Distrito Federal Circunscripción: Cuarta ,Licenciatura,Administración y contaduría,LVII,1997-08-22,2000-08-31
mariaguadalupelopezbreton,María Guadalupe López Bretón,Senadora Suplente,PRI,1935-01-07, Puebla ,Representación Proporcional, N/A ,,,LVII,1997-08-22,2000-08-31
mariamarthaveynasoriano,María Martha Veyna Soriano,Diputada Suplente,PRI,1900-01-01, ,Mayoría Relativa, Zacatecas Distrito: 3 (Zacatecas) ,,,LVII,1997-08-22,2000-08-31
mariamercedesmacielortiz,María Mercedes Maciel Ortiz,Diputada Propietario,PT,1959-12-01, Guanajuato ,Representación Proporcional, Baja California Circunscripción: Primera ,Pasante/Licenciatura trunca,Derecho,LVII,1997-08-22,2000-08-31
mariatrinidademmasalinaslopez,María Trinidad Emma Salinas López,Diputada Propietario,PRI,1900-01-01, ,Mayoría Relativa, México Distrito: 3 (San Felipe del Progreso) ,,,LVII,1997-08-22,2000-08-31
mariaveronicamuñozparra,María Verónica Muñoz Parra,Diputada Propietario,PRI,1955-02-03, Veracruz ,Mayoría Relativa, Guerrero Distrito: 6 (Chilapa de Álvarez) ,Licenciatura,Ciencias de la salud,LVII,1997-08-22,2000-08-31
mariavictoriapeñalozaizazaga,María Victoria Peñaloza Izazaga,Diputada Propietario,PRD,1958-12-23, ,Representación Proporcional, Guerrero Circunscripción: Quinta ,,,LVII,1997-08-22,2000-08-31
mariadelourdesrojoeinchaustegui,María de Lourdes Rojo e Incháustegui,Diputada Propietario,PRD,1943-08-15, Distrito Federal ,Representación Proporcional, Distrito Federal Circunscripción: Cuarta ,,,LVII,1997-08-22,2000-08-31
mariadelaluznuñezramos,María de la Luz Núñez Ramos,Diputada Propietario,PRD,1948-02-19, ,Mayoría Relativa, Guerrero Distrito: 3 (José Azueta) ,Pasante/Licenciatura trunca,Humanidades,LVII,1997-08-22,2000-08-31
mariadelasoledadbaltazarsegura,María de la Soledad Baltazar Segura,Diputada Propietario,PAN,1949-08-09, Oaxaca ,Representación Proporcional, N/A ,Licenciatura,Derecho,LVII,1997-08-22,2000-08-31
mariadelasmercedesmarthajuanlopez,María de las Mercedes Martha Juan López,Diputada Propietario,PRI,1943-04-22, Distrito Federal ,Representación Proporcional, Distrito Federal Circunscripción: Cuarta ,Licenciatura,Ciencias de la salud,LVII,1997-08-22,2000-08-31
mariadelosdolorespadiernaluna,María de los Dolores Padierna Luna,Diputada Propietario,PRD,1958-05-08, Guanajuato ,Mayoría Relativa, Distrito Federal Distrito: 8 (Cuauhtémoc) ,Licenciatura,Económico-financiera,LVII,1997-08-22,2000-08-31
mariadelosangelesgaytancontreras,María de los Ángeles Gaytán Contreras,Diputada Propietario,PRI,1951-11-11, Distrito Federal ,Mayoría Relativa, Michoacán Distrito: 6 (Ciudad Hidalgo) ,Técnico,,LVII,1997-08-22,2000-08-31
mariadelosangelesmorenouriegas,María de los Ángeles Moreno Uriegas,Senadora Propietario,PRI,1945-01-15, Distrito Federal ,Mayoría Relativa, Distrito Federal ,Licenciatura,Económico-financiera,LVII,1997-08-22,2000-08-31
mariadelcarmenboladodelreal,María del Carmen Bolado del Real,Senadora Propietario,PAN,1939-06-21, Tamaulipas ,Primera Minoría, Tamaulipas ,,,LVII,1997-08-22,2000-08-31
mariadelcarmencorralromero,María del Carmen Corral Romero,Diputada Propietario,PAN,1960-01-20, Distrito Federal ,Representación Proporcional, N/A ,Técnico,Administración y contaduría,LVII,1997-08-22,2000-08-31
mariadelcarmendiazamador,María del Carmen Díaz Amador,Diputada Propietario,PAN,1953-02-06, Distrito Federal ,Representación Proporcional, Puebla Circunscripción: Cuarta ,Doctorado,Ciencias políticas y sociales,LVII,1997-08-22,2000-08-31
mariadelcarmenescobedoperez,María del Carmen Escobedo Pérez,Diputada Propietario,PRD,1961-10-01, ,Representación Proporcional, Michoacán Circunscripción: Quinta ,Maestría,Ciencias de la educación,LVII,1997-08-22,2000-08-31
mariadelcarmenmorenocontreras,María del Carmen Moreno Contreras,Diputada Propietario,PRI,1933-09-11, Distrito Federal ,Mayoría Relativa, Guanajuato Distrito: 10 (Apaseo el Grande) ,Licenciatura,Ciencias políticas y sociales,LVII,1997-08-22,2000-08-31
mariadelpilarguadalupevaldesygonzalezsalas,María del Pilar Guadalupe Valdés  y González Salas,Diputada Propietario,PAN,1943-02-09, Distrito Federal ,Representación Proporcional, Nuevo León Circunscripción: Segunda ,Maestría,Ciencias,LVII,1997-08-22,2000-08-31
mariadelsocorromaylopez,María del Socorro May López,Diputada Propietario,PRI,1960-05-07, Tabasco ,Representación Proporcional, Tabasco Circunscripción: Tercera ,Licenciatura,Ciencias políticas y sociales,LVII,1997-08-22,2000-08-31
mauricioalejandrorossellabitia,Mauricio Alejandro Rossell Abitia,Diputado Propietario,PRI,1900-01-01, ,Representación Proporcional, N/A ,Doctorado,Derecho,LVII,1997-08-22,2000-08-31
mauriciofernandezgarza,Mauricio Fernández Garza,Senador Propietario,PAN,1950-04-12, Nuevo León ,Primera Minoría, Nuevo León ,,,LVII,1997-08-22,2000-08-31
maximianobarbosallamas,Maximiano Barbosa Llamas,Diputado Propietario,PT,1960-07-26, ,Representación Proporcional, N/A ,,,LVII,1997-08-22,2000-08-31
melchordelossantosordoñez,Melchor De los Santos Ordóñez,Senador Propietario,PRI,1950-02-17, Coahuila ,Mayoría Relativa, Coahuila ,Licenciatura,Económico-financiera,LVII,1997-08-22,2000-08-31
miguelantoniorubianoreyna,Miguel Antonio Rubiano Reyna,Diputado Propietario,PRI,1900-01-01, ,Mayoría Relativa, Tamaulipas Distrito: 4 (Matamoros) ,Maestría,Económico-financiera,LVII,1997-08-22,2000-08-31
miguelsadotsanchezcarreño,Miguel Sadot Sánchez Carreño,Diputado Propietario,PRI,1948-09-29, Oaxaca ,Mayoría Relativa, Oaxaca Distrito: 4 (Ixtlán de Juárez) ,Doctorado,Ciencias políticas y sociales,LVII,1997-08-22,2000-08-31
miguelvillarrealdiaz,Miguel Villarreal Díaz,Diputado Propietario,PRI,1900-01-01, ,Mayoría Relativa, Guerrero Distrito: 2 (Taxco de Alarcón) ,Ninguno,,LVII,1997-08-22,2000-08-31
miguelangelgarzavazquez,Miguel Ángel Garza Vázquez,Diputado Propietario,PT,1963-04-09, Nuevo León ,Representación Proporcional, N/A ,Licenciatura,Derecho,LVII,1997-08-22,2000-08-31
miguelangelgodinezbravo,Miguel Ángel Godínez Bravo,Diputado Propietario,PRI,1931-04-04, Puebla ,Representación Proporcional, Distrito Federal Circunscripción: Cuarta ,Licenciatura,Administración y contaduría,LVII,1997-08-22,2000-08-31
miguelangelnavarroquintero,Miguel Ángel Navarro Quintero,Diputado Propietario,PRI,1951-01-11, Nayarit ,Mayoría Relativa, Nayarit Distrito: 3 (Compostela) ,Licenciatura,Ciencias de la salud,LVII,1997-08-22,2000-08-31
miguelangelquirozperez,Miguel Ángel Quiroz Pérez,Diputado Propietario,PRI,1900-01-01, ,Mayoría Relativa, Puebla Distrito: 2 (Zacatlán) ,Licenciatura,Derecho,LVII,1997-08-22,2000-08-31
miguelangelsolareschavez,Miguel Ángel Solares Chávez,Diputado Propietario,PRD,1945-09-29, ,Mayoría Relativa, Distrito Federal Distrito: 28 (Xochimilco) ,Licenciatura,Económico-financiera,LVII,1997-08-22,2000-08-31
moisesignaciomiervelasco,Moisés Ignacio Mier Velasco,Diputado Propietario,PRI,1961-01-04, Puebla ,Mayoría Relativa, Puebla Distrito: 8 (Ciudad Serdán) ,Licenciatura,Administración y contaduría,LVII,1997-08-22,2000-08-31
nicolasjimenezcarrillo,Nicolás Jiménez Carrillo,Diputado Propietario,PAN,1941-09-26, Tamaulipas ,Mayoría Relativa, Jalisco Distrito: 14 (Guadalajara) ,Pasante/Licenciatura trunca,Derecho,LVII,1997-08-22,2000-08-31
noemizoilaguzmanlagunes,Noemí Zoila Guzmán Lagunes,Diputada Propietario,PRI,1954-05-08, Veracruz ,Representación Proporcional, Veracruz Circunscripción: Tercera ,Licenciatura,Económico-financiera,LVII,1997-08-22,2000-08-31
norbertocorellagilsamaniego,Norberto Corella Gil Samaniego,Senador Propietario,PAN,1959-07-24, Baja California ,Primera Minoría, Baja California ,,,LVII,1997-08-22,2000-08-31
norbertosantizlopez,Norberto Sántiz López,Diputado Propietario,PRI,1900-01-01, ,Mayoría Relativa, Chiapas Distrito: 3 (Ocosingo) ,Pasante/Licenciatura trunca,Derecho,LVII,1997-08-22,2000-08-31
normagabrielaargaizzurita,Norma Gabriela Argaiz Zurita,Diputada Propietario,PRD,1942-10-26, Tabasco ,Representación Proporcional, N/A ,Licenciatura,Administración y contaduría,LVII,1997-08-22,2000-08-31
noeparedessalazar,Noé Paredes Salazar,Diputado Propietario,PRI,1986-07-22, ,Mayoría Relativa, Hidalgo Distrito: 5 (Tula de Allende) ,,,LVII,1997-08-22,2000-08-31
octavioalborescruz,Octavio Albores Cruz,Senador Suplente,Ind.,1954-08-09, Chiapas ,Mayoría Relativa, Chiapas ,Licenciatura,Derecho,LVII,1997-08-22,2000-08-31
octaviohernandezcalzada,Octavio Hernández Calzada,Diputado Propietario,PRD,1955-12-14, ,Mayoría Relativa, Distrito Federal Distrito: 11 (Venustiano Carranza) ,Pasante/Licenciatura trunca,Humanidades,LVII,1997-08-22,2000-08-31
odoricovazquezbernal,Odórico Vázquez Bernal,Diputado Propietario,PRI,1900-01-01, ,Mayoría Relativa, Chihuahua Distrito: 7 (Cuauhtémoc) ,Licenciatura,Ingeniería,LVII,1997-08-22,2000-08-31
omarbazanflores,Omar Bazán Flores,Diputado Propietario,PRI,1976-03-24, Chihuahua ,Representación Proporcional, Chihuahua Circunscripción: Segunda ,Licenciatura,Derecho,LVII,1997-08-22,2000-08-31
omardiazgonzalezroca,Omar Díaz González Roca,Diputado Propietario,PRI,1931-01-25, Sonora ,Representación Proporcional, Sonora Circunscripción: Primera ,Maestría,Otra,LVII,1997-08-22,2000-08-31
omaralvarezarronte,Omar Álvarez Arronte,Diputado Propietario,PRI,1958-11-01, Puebla ,Mayoría Relativa, Puebla Distrito: 6 (Heroica Puebla de Zaragoza) ,Licenciatura,Administración y contaduría,LVII,1997-08-22,2000-08-31
orlandoalbertoparedeslara,Orlando Alberto Paredes Lara,Diputado Propietario,PRI,1940-08-03, ,Mayoría Relativa, Yucatán Distrito: 1 (Valladolid) ,,,LVII,1997-08-22,2000-08-31
orlandoarvizulara,Orlando Arvizu Lara,Diputado Propietario,PRI,1946-11-30, Hidalgo ,Mayoría Relativa, Hidalgo Distrito: 1 (Huejutla de Reyes) ,Técnico,Comunicación,LVII,1997-08-22,2000-08-31
pablocontrerasrodriguez,Pablo Contreras Rodríguez,Diputado Suplente,PAN,1900-01-01, ,Representación Proporcional, Baja California Circunscripción: Primera ,,,LVII,1997-08-22,2000-08-31
pablogutierrezjimenez,Pablo Gutiérrez Jiménez,Diputado Propietario,PAN,1939-05-27, Guanajuato ,Mayoría Relativa, Nuevo León Distrito: 4 (San Nicolás de los Garza) ,Maestría,Ciencias políticas y sociales,LVII,1997-08-22,2000-08-31
